Date,ElCons,Heat,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
25/01/2020 23:00,14.23,70,8,1007.1,84,-0.4,-2.7,41705,232,2.4,1.4
26/01/2020 00:00,14.19,70,8,1006.7,83,-0.2,-2.8,46713,159,1.4,0.8
26/01/2020 01:00,14.05,60,8,1005.8,83,0.6,-2,25364,174,4,2.6
26/01/2020 02:00,14.16,60,8,1003.9,94,1.5,0.6,8952,183,6.5,3.9
26/01/2020 03:00,14.06,60,8,1002.5,89,2.7,1,23970,188,8.9,5.8
26/01/2020 04:00,14.32,60,8,1001,94,3.3,2.5,8022,204,8.9,5.8
26/01/2020 05:00,14.93,60,8,1000.2,94,3.7,2.9,10530,231,7.7,4.3
26/01/2020 06:00,14.89,60,8,1000.1,94,3.6,2.7,13007,245,5.4,3.8
26/01/2020 07:00,15.05,50,8,1000,91,3.9,2.5,33974,243,7.2,4.6
26/01/2020 08:00,17.93,50,8,1000.1,87,4.3,2.4,45159,257,7.7,5.2
26/01/2020 09:00,17.64,70,8,1000.6,85,4.6,2.4,50000,260,7.4,4.3
26/01/2020 10:00,17.31,70,6,1000.4,83,4.8,2.2,50000,250,9.5,5
26/01/2020 11:00,17.61,70,3,1001,83,5,2.4,50000,259,7.6,4.6
26/01/2020 12:00,17.3,60,0,1001.4,82,5.3,2.4,50000,272,6.9,4.2
26/01/2020 13:00,17.55,60,1,1002.2,81,5.3,2.3,50000,284,5,3.5
26/01/2020 14:00,17.42,60,1,1002.9,82,4.8,2.1,50000,269,4.3,2.8
26/01/2020 15:00,17.63,60,8,1004,85,4.4,2,50000,276,2.5,1.7
26/01/2020 16:00,17.44,60,8,1004.7,86,4.1,1.9,50000,274,2.5,1.9
26/01/2020 17:00,17.73,60,8,1005.3,86,4.1,1.9,50000,281,2.5,1.7
26/01/2020 18:00,17.81,60,8,1006.4,88,3.5,1.7,50000,14,5.5,1.8
26/01/2020 19:00,17.97,60,8,1007.1,85,2.4,0.2,50000,46,3.7,1.9
26/01/2020 20:00,15.68,60,8,1007.8,89,1.6,-0.1,33957,58,4,1.9
26/01/2020 21:00,14.98,70,8,1008.6,95,0.4,-0.3,3504,55,3.9,2.1
26/01/2020 22:00,15.03,80,8,1009.2,95,-0.5,-1.1,4432,67,3.8,2.3
26/01/2020 23:00,14.38,60,8,1009.6,96,-0.6,-1.2,3546,69,4.5,2.4
27/01/2020 00:00,14,70,8,1010,95,-0.9,-1.6,4018,80,5.5,2.7
27/01/2020 01:00,14.33,60,8,1009.9,96,-1.1,-1.7,3439,66,6.3,3
27/01/2020 02:00,14.17,60,8,1010.2,95,-1.2,-1.8,4005,70,5.7,2.8
27/01/2020 03:00,14.23,70,8,1010.2,96,-1.4,-1.9,2548,79,4.3,2.3
27/01/2020 04:00,24.79,60,8,1010.2,97,-1.2,-1.6,2507,80,4.4,2.1
27/01/2020 05:00,28.42,70,8,1009.8,97,-1.3,-1.7,3172,75,6.6,3.4
27/01/2020 06:00,30.71,80,8,1009.7,97,-1.1,-1.4,2143,84,4.9,3.1
27/01/2020 07:00,39.57,90,8,1009.5,98,-0.2,-0.4,1445,91,8.1,4.8
27/01/2020 08:00,56.08,90,8,1009.4,99,0,-0.2,2498,95,6.8,4.4
27/01/2020 09:00,62.99,100,8,1009.4,99,0,-0.1,2549,101,7.9,5
27/01/2020 10:00,61.35,100,8,1008.9,99,0.2,0.1,3271,101,8.6,6.1
27/01/2020 11:00,63.85,80,8,1008.6,99,0.5,0.3,4556,96,7.4,4.9
27/01/2020 12:00,62.81,80,8,1008.3,98,0.6,0.3,2519,92,7.1,3.7
27/01/2020 13:00,59.42,90,8,1007.8,98,0.8,0.5,2390,87,6.4,3.7
27/01/2020 14:00,60.57,70,8,1007.6,99,0.7,0.5,1721,86,5.8,3.6
27/01/2020 15:00,55.35,80,8,1007.1,99,0.8,0.6,3767,87,5.8,3.1
27/01/2020 16:00,45.11,80,8,1006.9,99,0.7,0.6,5623,74,4.7,2.4
27/01/2020 17:00,34.06,80,8,1006.7,99,0.9,0.8,2374,83,5,3.1
27/01/2020 18:00,32.26,70,8,1006.5,99,0.9,0.8,3877,53,3.7,2
27/01/2020 19:00,31.78,80,8,1006.2,99,0.9,0.8,2659,72,3.8,2
27/01/2020 20:00,28.98,80,8,1005.8,99,1,0.9,3661,84,2,0.9
27/01/2020 21:00,16.77,90,8,1005.4,99,1.1,1,2666,84,2.9,1.7
27/01/2020 22:00,16.73,70,8,1005.1,99,1.4,1.3,3105,96,2.3,1.6
27/01/2020 23:00,15.97,60,8,1004.7,99,1.3,1.2,843,111,1.7,1.2
28/01/2020 00:00,15.87,50,8,1004.4,99,3.2,3.1,10082,180,3.4,2.5
28/01/2020 01:00,15.92,60,8,1003.9,98,3.2,2.9,25006,181,3.5,2.5
28/01/2020 02:00,15.88,50,8,1003.3,97,3.2,2.7,39763,152,4,2.6
28/01/2020 03:00,16,50,8,1002.8,97,3.3,2.9,13125,179,5.9,3.9
28/01/2020 04:00,15.88,50,8,1002.4,96,3.3,2.8,12876,178,5.3,3.5
28/01/2020 05:00,28.54,50,8,1002.2,94,2.7,1.8,16576,184,6.8,4.6
28/01/2020 06:00,32.42,60,8,1001.7,97,2.7,2.2,9419,160,3.7,2.3
28/01/2020 07:00,42.39,50,8,1001.6,96,3.5,2.9,11867,173,6.7,4.5
28/01/2020 08:00,56.31,70,8,1001.6,96,3.3,2.7,11458,186,8.2,5.3
28/01/2020 09:00,60.73,90,8,1001.5,96,3.2,2.6,11702,187,8,4.8
28/01/2020 10:00,60.52,70,8,1001.4,96,3,2.5,8860,182,6.4,4.4
28/01/2020 11:00,62.42,60,8,1001.2,96,2.7,2.2,11019,183,6.3,4.5
28/01/2020 12:00,63.35,70,8,1001.1,96,2.6,2,8360,180,5.4,4
28/01/2020 13:00,60.57,70,8,1000.9,97,2.5,2,5427,173,4.3,2.7
28/01/2020 14:00,57.43,80,8,1000.6,96,2.4,1.9,12121,183,3.1,2.2
28/01/2020 15:00,53.41,70,8,1000.3,98,2.6,2.3,9931,118,2.1,1.5
28/01/2020 16:00,40.17,70,8,1000.2,97,2.5,2,13451,130,2.6,1.5
28/01/2020 17:00,34.61,60,8,1000,95,2.8,2.1,24907,152,3.3,2.2
28/01/2020 18:00,33.01,70,8,999.9,95,2.8,2.2,25084,134,3.8,2.7
28/01/2020 19:00,31.86,60,8,999.8,93,2.7,1.7,32615,142,5.5,3.4
28/01/2020 20:00,28.99,60,8,999.5,95,2.6,1.8,22038,136,5.4,3.3
28/01/2020 21:00,16.96,80,8,999.5,93,2.5,1.5,42298,145,6,3.5
28/01/2020 22:00,16.88,70,8,999.2,92,2.2,1.1,49416,138,4.4,2.7
28/01/2020 23:00,16.1,60,8,999,92,2.1,1,48303,130,4.7,2.9
29/01/2020 00:00,16.08,50,8,998.6,92,2,0.8,50000,116,6.2,4.1
29/01/2020 01:00,16.04,50,8,998.4,91,1.9,0.6,50000,124,7.7,4.8
29/01/2020 02:00,16.03,50,8,998.2,91,1.4,0.1,50000,118,7.5,5
29/01/2020 03:00,15.92,60,8,997.9,93,1.1,0.1,41912,108,7.7,4.7
29/01/2020 04:00,16.03,50,8,997.8,92,1.1,-0.1,45066,119,8.8,5.6
29/01/2020 05:00,29.58,60,8,997.9,86,1.3,-0.8,50000,119,10,5.6
29/01/2020 06:00,31.91,60,8,997.6,87,1.5,-0.4,50000,109,11,5.8
29/01/2020 07:00,42.24,70,8,998,92,1,-0.1,4411,116,8.7,5.5
29/01/2020 08:00,59.72,70,8,998.1,96,0.8,0.2,4876,118,8.5,5
29/01/2020 09:00,61.71,90,8,998.3,95,1.1,0.3,11119,109,7.9,5.4
29/01/2020 10:00,59.38,90,8,998.2,95,1.1,0.4,8339,109,6.6,4.5
29/01/2020 11:00,63.66,70,8,998.3,94,1.3,0.5,10321,111,7.2,4.7
29/01/2020 12:00,62.95,80,8,998.4,94,1.5,0.7,19493,99,5.7,3.8
29/01/2020 13:00,62.97,80,8,998.2,93,1.7,0.7,23312,99,8.2,4.1
29/01/2020 14:00,60.73,70,8,998.3,93,1.8,0.8,21633,108,5.6,3.9
29/01/2020 15:00,55.15,80,8,998.4,94,1.7,0.8,9488,107,7.6,4.3
29/01/2020 16:00,41.81,80,8,998.4,94,1.9,1,17446,101,7.7,5.2
29/01/2020 17:00,35.17,70,8,998.7,93,2.2,1.2,17726,103,9.4,5.8
29/01/2020 18:00,32.05,70,8,998.9,94,2.2,1.4,11666,106,8.8,5.3
29/01/2020 19:00,31.7,70,8,998.9,95,2.2,1.5,10963,106,6.9,4.5
29/01/2020 20:00,29.4,60,8,998.9,93,2.4,1.3,15509,110,7.4,5.3
29/01/2020 21:00,17.06,80,8,999.2,93,2.4,1.4,17453,114,6.8,4.3
29/01/2020 22:00,17.06,70,8,999.2,95,2.1,1.4,10867,105,7.4,5.2
29/01/2020 23:00,16.47,60,8,999.3,97,1,0.5,3704,99,8,4.4
30/01/2020 00:00,16.42,50,8,999.3,97,0.9,0.5,4494,104,6.5,4.7
30/01/2020 01:00,16.23,50,8,999.2,97,1.5,1.1,7142,114,6.4,4.2
30/01/2020 02:00,16.5,60,8,999.3,96,1.8,1.2,11301,116,7.4,5
30/01/2020 03:00,16.3,60,8,999.3,96,2,1.3,10546,120,6.7,4.3
30/01/2020 04:00,16.46,50,8,999.5,95,1.9,1.1,11235,134,6.6,4.6
30/01/2020 05:00,29.27,60,8,999.7,96,1.4,0.8,8249,127,6.4,3.8
30/01/2020 06:00,32.19,50,8,999.9,96,1.5,0.9,8605,125,6.4,4.2
30/01/2020 07:00,41.26,70,8,1000.2,95,1.6,0.8,10152,120,5.8,3.9
30/01/2020 08:00,55.21,80,8,1000.2,95,1.7,0.9,10222,120,6.9,4.6
30/01/2020 09:00,60.72,90,8,1000.2,93,1.9,1,13081,125,7.4,4.5
30/01/2020 10:00,57.77,100,8,1000.2,94,1.9,0.9,10600,122,6.4,4
30/01/2020 11:00,62.08,80,8,1000.1,94,1.8,1,11523,129,6,3.9
30/01/2020 12:00,62.59,80,8,1000,96,1.6,1,10635,125,7,4.4
30/01/2020 13:00,60.72,70,8,999.9,96,1.3,0.8,6361,131,5.8,3.4
30/01/2020 14:00,57.11,80,8,999.9,96,1.2,0.6,8518,132,6,3.9
30/01/2020 15:00,51.47,80,8,999.8,97,0.7,0.3,4714,134,4.4,3.1
30/01/2020 16:00,41.86,80,8,999.6,97,0.9,0.5,7020,125,3.6,2.3
30/01/2020 17:00,36.61,70,8,999.7,97,1,0.6,6123,134,4.7,3.1
30/01/2020 18:00,32.97,80,8,999.5,97,1.2,0.8,13105,124,4.9,3.2
30/01/2020 19:00,31.15,70,8,999.3,95,1.8,1.2,32436,137,4.5,3.2
30/01/2020 20:00,28.89,70,8,999,93,2,1,32730,123,5,3.3
30/01/2020 21:00,16.77,90,8,998.9,94,1.9,1,34536,115,4.4,3
30/01/2020 22:00,16.53,80,8,998.8,94,1.9,1.1,8452,129,4.1,2.8
30/01/2020 23:00,16.09,60,8,998.5,97,1,0.6,12720,104,2.5,1.5
31/01/2020 00:00,15.46,50,8,998.2,95,1.9,1.2,30284,129,3.9,2.5
31/01/2020 01:00,15.9,60,8,997.9,95,1.8,1.1,35637,116,5.5,3.8
31/01/2020 02:00,15.87,50,8,997.5,95,1.8,1.2,32932,112,5.1,3
31/01/2020 03:00,15.47,50,8,997.2,95,1.7,1.1,29073,100,4.9,3.6
31/01/2020 04:00,15.87,60,8,997.3,95,1.7,0.9,38807,100,5.7,3.3
31/01/2020 05:00,28.84,50,8,997.4,94,1.8,0.9,27995,93,4.8,3
31/01/2020 06:00,31.33,60,8,997.4,93,1.8,0.8,25618,90,5.3,3.5
31/01/2020 07:00,39.49,60,8,997.6,93,1.8,0.7,30988,99,5.3,3.5
31/01/2020 08:00,56.4,70,8,997.8,93,1.8,0.7,19888,95,5.9,3.8
31/01/2020 09:00,58.86,90,7,998,90,1.8,0.4,33836,109,5.9,3.7
31/01/2020 10:00,57.74,90,7,998.2,90,1.9,0.4,22158,92,5.7,3.4
31/01/2020 11:00,58.1,70,8,998.2,89,1.7,0.1,19780,97,7.3,5
31/01/2020 12:00,59.29,70,8,998.6,91,1.4,0.1,16916,80,4.5,3
31/01/2020 13:00,57.25,70,8,999,91,1.3,0,17018,69,3.3,1.9
31/01/2020 14:00,55.64,100,8,999.3,92,1.2,0.1,15962,83,4.2,2.3
31/01/2020 15:00,50.89,80,8,1000,92,1.1,0,18133,43,2.8,1.7
31/01/2020 16:00,40.34,80,8,999.7,91,1.2,0,18803,81,3.8,2.2
31/01/2020 17:00,33.99,80,8,999.7,92,1.3,0.1,16441,99,3.8,2.5
31/01/2020 18:00,30.29,80,8,999.6,90,1.6,0.1,19776,112,5.2,3.6
31/01/2020 19:00,29.68,70,8,999.8,89,1.6,0.1,18558,106,5.5,3.6
31/01/2020 20:00,27.43,70,8,999.4,89,1.7,0.1,15338,107,5.6,4
31/01/2020 21:00,15.22,80,8,999.6,90,1.8,0.3,12714,115,6.6,4
31/01/2020 22:00,15.16,70,8,999.5,89,1.7,0,19845,122,5.6,3.9
31/01/2020 23:00,14.44,60,8,999.2,90,1.8,0.4,21499,126,6.2,3.9
01/02/2020 00:00,14.54,60,8,998.8,91,1.8,0.4,29018,137,4.9,3.3
01/02/2020 01:00,14.18,60,8,998.4,89,1.7,0.1,35352,129,5.9,3.8
01/02/2020 02:00,14.13,50,8,998.2,89,1.7,0.1,23958,142,7.6,4.8
01/02/2020 03:00,14.39,50,8,997.6,90,1.6,0.2,23817,137,6.4,4.5
01/02/2020 04:00,14.24,60,8,997.1,91,1.9,0.6,21579,139,7.8,4.5
01/02/2020 05:00,14.98,50,8,996.3,93,1.8,0.8,12936,149,7.1,4.8
01/02/2020 06:00,15.12,60,8,995.5,94,1.8,0.9,13299,142,8.2,5.2
01/02/2020 07:00,15,50,8,994.6,95,2,1.3,20652,144,8.8,5.5
01/02/2020 08:00,17.82,60,8,993.9,94,2.4,1.4,28390,151,8.1,5.4
01/02/2020 09:00,17.73,70,8,992.9,93,2.6,1.6,37763,151,9.2,5.5
01/02/2020 10:00,17.82,70,8,992,93,2.7,1.7,40597,158,10.5,5.4
01/02/2020 11:00,17.72,80,8,990.7,94,2.8,1.9,12422,163,10.9,6.8
01/02/2020 12:00,17.78,80,8,989.5,95,2.7,2,15305,148,10.6,6.5
01/02/2020 13:00,17.83,60,8,988.5,95,2.5,1.8,10893,149,8.7,6.1
01/02/2020 14:00,17.7,70,8,987.3,95,2.1,1.4,9985,149,10.4,6.4
01/02/2020 15:00,17.99,60,8,986.2,95,2.1,1.4,7089,150,9.9,6.6
01/02/2020 16:00,17.81,80,8,985.2,96,2.1,1.5,3146,152,10.9,7
01/02/2020 17:00,17.99,70,8,984.3,96,1.9,1.4,7966,161,8.4,4.9
01/02/2020 18:00,17.97,70,8,983.3,97,2.4,2,3513,169,9.1,5.1
01/02/2020 19:00,17.98,70,8,982.4,98,3.1,2.9,3412,173,6.5,4.6
01/02/2020 20:00,15.95,70,9,982,99,4.2,4.1,1011,189,4.8,3.3
01/02/2020 21:00,15.13,80,8,981.8,99,5.1,5,10691,214,6.3,3.8
01/02/2020 22:00,15.08,60,8,981,98,5.1,4.8,12690,192,5.3,3.7
01/02/2020 23:00,14.57,50,8,980.8,98,5,4.8,10949,194,5.9,3.9
02/02/2020 00:00,14.39,50,8,980.3,97,5,4.6,16321,194,5.6,3.7
02/02/2020 01:00,14.14,50,8,980,97,4.9,4.5,16459,192,5.5,3.9
02/02/2020 02:00,14.5,40,8,979.3,97,4.9,4.5,15144,203,5.4,3.6
02/02/2020 03:00,14.14,50,8,979,97,4.9,4.5,11984,201,5.3,3.9
02/02/2020 04:00,14.38,40,8,978.6,98,5,4.6,6618,207,6.3,3.7
02/02/2020 05:00,14.87,50,8,977.9,97,5,4.6,6853,202,6.5,4.3
02/02/2020 06:00,15.11,40,8,977.5,97,5,4.6,10734,206,6.7,4.8
02/02/2020 07:00,15.27,50,8,977.2,96,4.9,4.4,23207,204,6.5,3.7
02/02/2020 08:00,17.88,40,8,977.1,96,5,4.4,20376,214,5.4,3.6
02/02/2020 09:00,17.85,60,8,977.1,96,5.1,4.5,18826,226,4.9,3.2
02/02/2020 10:00,17.58,60,8,977,94,5.3,4.5,21433,231,4.3,3.1
02/02/2020 11:00,17.65,70,8,976.9,92,5.5,4.3,50000,247,6.2,4.2
02/02/2020 12:00,17.37,50,8,977.2,94,5.6,4.6,15018,254,5.1,3.3
02/02/2020 13:00,17.52,50,8,978,90,4.5,3,50000,301,7.8,5.2
02/02/2020 14:00,17.87,60,7,979,84,3.3,0.9,50000,317,7.4,4.8
02/02/2020 15:00,17.37,70,7,979.7,85,2.8,0.6,50000,293,5.9,3.8
02/02/2020 16:00,17.59,50,6,980.2,89,2.1,0.5,50000,263,3.9,2.2
02/02/2020 17:00,17.91,70,8,980.6,87,2.1,0.2,49760,278,4.3,2.9
02/02/2020 18:00,17.71,60,8,980.7,87,2.2,0.2,50000,262,5.2,2.9
02/02/2020 19:00,18.02,70,8,980.8,88,2,0.3,50000,275,4,2.7
02/02/2020 20:00,15.74,70,8,981.1,90,2.2,0.7,46694,260,5.5,3.3
02/02/2020 21:00,15.05,70,8,981.3,92,2.1,0.9,10283,273,5,3
02/02/2020 22:00,15.1,70,8,981.6,93,2.1,1,37337,297,6.7,3.8
02/02/2020 23:00,14.24,60,8,982.5,93,1.9,0.9,11466,301,5.7,3.9
03/02/2020 00:00,14.32,50,7,983.1,90,1.3,-0.1,33118,317,7.6,4.4
03/02/2020 01:00,14.23,60,7,983.9,84,1,-1.4,50000,318,8.1,5.2
03/02/2020 02:00,14.31,50,8,984.7,88,0.6,-1.2,41256,298,5.7,4
03/02/2020 03:00,14.15,60,7,985.6,81,0.2,-2.6,19781,327,10.7,7.6
03/02/2020 04:00,24.99,50,8,986.6,80,0,-3,50000,328,8.2,5.7
03/02/2020 05:00,28.97,60,8,987.3,77,0.1,-3.5,50000,320,8.8,5.8
03/02/2020 06:00,28.48,80,8,988.2,78,0.1,-3.3,50000,317,7.9,5.3
03/02/2020 07:00,40.3,80,7,989,77,-0.1,-3.7,50000,315,8.2,5.2
03/02/2020 08:00,58.03,80,7,989.7,79,-0.2,-3.4,50000,308,7.4,4.6
03/02/2020 09:00,61.7,100,7,990.4,80,-0.3,-3.4,50000,305,7.8,5.4
03/02/2020 10:00,59.56,100,7,991,77,-0.2,-3.7,50000,306,9.6,6
03/02/2020 11:00,58.11,90,0,991.3,71,0.4,-4.3,50000,303,10.4,6.4
03/02/2020 12:00,55.11,80,0,992.1,67,0.7,-4.8,46412,309,14.4,7
03/02/2020 13:00,54.07,90,1,992.7,68,0.3,-4.9,48430,303,10.6,7
03/02/2020 14:00,53.07,70,0,993.3,70,-0.2,-5,50000,309,7.6,5.5
03/02/2020 15:00,49.96,80,0,993.6,73,-0.8,-5,50000,298,7.6,4.4
03/02/2020 16:00,43.07,90,0,994,74,-1,-5.1,50000,302,7.7,5.2
03/02/2020 17:00,36.12,80,0,994.4,73,-1.4,-5.6,50000,295,8.8,5.6
03/02/2020 18:00,34.64,80,0,994.8,73,-1.8,-5.9,50000,309,7.5,5.3
03/02/2020 19:00,33.01,90,0,995.1,75,-2.1,-6,50000,309,7.7,5.3
03/02/2020 20:00,30.4,90,0,995.5,79,-2.6,-5.8,50000,319,7.1,4.4
03/02/2020 21:00,17.95,90,0,995.9,80,-3.1,-6.1,50000,315,7.7,4.7
03/02/2020 22:00,17.92,90,0,996.2,82,-3.7,-6.3,50000,306,5.7,3.4
03/02/2020 23:00,17.22,70,0,996.5,81,-3.8,-6.5,50000,313,7.1,4.2
04/02/2020 00:00,17.36,70,0,996.7,83,-4.2,-6.7,50000,304,6.3,3.7
04/02/2020 01:00,17.18,60,0,997,85,-4.7,-6.9,50000,307,6,3.6
04/02/2020 02:00,16.96,70,0,997.2,85,-5.1,-7.2,50000,317,4.9,3.4
04/02/2020 03:00,17.09,70,0,997.3,87,-5.4,-7.3,50000,317,4.9,3.4
04/02/2020 04:00,16.99,70,0,997.4,86,-5.8,-7.7,50000,318,4.7,3.3
04/02/2020 05:00,29.63,70,0,997.9,87,-5.9,-7.7,50000,317,4.4,3.1
04/02/2020 06:00,31.81,90,0,998.7,88,-6.6,-8.3,50000,325,4.4,3
04/02/2020 07:00,40.1,100,0,999.8,87,-6.1,-7.9,49800,324,4.8,3.6
04/02/2020 08:00,55.67,110,0,1000.7,82,-5.3,-7.9,48576,325,6.4,4.5
04/02/2020 09:00,58.68,130,0,1001.4,75,-4.1,-7.9,39695,327,6.4,4.6
04/02/2020 10:00,55.75,110,0,1002.3,65,-3.1,-8.7,36925,332,6.5,4.5
04/02/2020 11:00,57.25,120,0,1002.9,60,-2.2,-8.8,41821,333,5.3,4
04/02/2020 12:00,55.32,100,0,1003.6,56,-2,-9.7,43566,332,7.8,5.1
04/02/2020 13:00,55.15,90,0,1004.3,56,-1.8,-9.5,40150,332,6.7,4.2
04/02/2020 14:00,51.96,100,0,1005.1,58,-2.5,-9.6,42924,329,5.5,3.9
04/02/2020 15:00,48.98,90,0,1006.1,64,-3.6,-9.4,43226,327,4.9,3.4
04/02/2020 16:00,38.56,90,0,1006.7,69,-5,-9.8,38038,324,3.4,2.5
04/02/2020 17:00,33.1,90,1,1007.6,75,-5.1,-8.8,43055,329,4.3,2.9
04/02/2020 18:00,31.21,100,4,1008.2,80,-5.9,-8.8,36711,330,3.8,2.1
04/02/2020 19:00,30.32,100,0,1009.1,84,-6.4,-8.6,48667,330,3.6,2.2
04/02/2020 20:00,27.83,100,0,1009.7,87,-6.9,-8.7,41574,313,3,1.8
04/02/2020 21:00,15.85,100,0,1010.5,90,-7.4,-8.8,44983,274,2.2,1
04/02/2020 22:00,15.76,90,0,1010.9,92,-7.8,-8.9,45602,259,1.7,1.1
04/02/2020 23:00,15.11,80,0,1011.3,94,-8,-8.8,43458,314,1.1,0.8
05/02/2020 00:00,15.19,80,0,1011.6,95,-9,-9.6,38694,0,0,0
05/02/2020 01:00,15.25,70,2,1011.8,92,-9.9,-10.9,41982,99,1.1,0.7
05/02/2020 02:00,15.09,80,7,1011.7,93,-8.2,-9.1,44749,176,1.5,0.9
05/02/2020 03:00,15.27,70,8,1011.4,93,-6.4,-7.4,45401,181,1.7,0.7
05/02/2020 04:00,15.19,80,8,1011.3,84,-4.3,-6.6,50000,249,3.6,1.8
05/02/2020 05:00,29.02,80,8,1010.9,82,-3.6,-6.2,50000,238,4.4,2.6
05/02/2020 06:00,31.75,90,8,1011,83,-2.7,-5.1,50000,259,5.4,3.2
05/02/2020 07:00,42.7,90,8,1010.7,84,-2.1,-4.5,50000,235,4.3,2.8
05/02/2020 08:00,56.3,100,8,1010.9,82,-1.4,-4,50000,250,4.3,2.9
05/02/2020 09:00,60.86,120,7,1010.5,76,-0.3,-4.1,50000,258,5.3,3.3
05/02/2020 10:00,59.63,100,5,1010.5,73,0.3,-4,44698,272,7.3,4.6
05/02/2020 11:00,58.1,100,6,1009.9,71,0.8,-3.8,50000,267,9.2,5.3
05/02/2020 12:00,58.69,90,2,1008.9,68,1.5,-3.8,38208,266,7.4,4.6
05/02/2020 13:00,56.52,90,7,1007.8,70,1.7,-3.2,35363,256,6.9,4.4
05/02/2020 14:00,54.54,80,8,1006.8,72,1.5,-3,36005,227,4.6,3
05/02/2020 15:00,49.78,80,5,1004.9,73,1.5,-2.9,42072,213,6,4
05/02/2020 16:00,41.27,80,8,1003.1,78,1.2,-2.3,21826,235,7.1,4.4
05/02/2020 17:00,33.65,80,6,1001.7,73,1.7,-2.6,50000,251,9.3,6.4
05/02/2020 18:00,31.59,70,8,1000.8,70,1.9,-3,50000,261,8.3,5.2
05/02/2020 19:00,30.15,70,8,1000.1,69,2.1,-2.9,40953,270,9.4,6
05/02/2020 20:00,27.62,80,8,999.3,86,1.2,-0.9,42852,268,7.9,4.5
05/02/2020 21:00,15.74,80,7,998.9,87,1.3,-0.7,50000,276,7.7,4.9
05/02/2020 22:00,15.53,80,7,998.8,90,1.2,-0.3,50000,298,8,4.9
05/02/2020 23:00,14.92,60,8,999.9,90,0.1,-1.3,1913,324,15.8,6.6
06/02/2020 00:00,14.94,60,7,1001.1,78,0.1,-3.3,50000,328,8.8,5.6
06/02/2020 01:00,14.92,60,5,1002.4,63,-0.8,-7,50000,344,12.2,8.1
06/02/2020 02:00,14.4,60,6,1003.6,63,-2.1,-8.2,50000,328,10.6,7.3
06/02/2020 03:00,14.97,60,8,1005.3,68,-2.5,-7.6,25898,333,13.5,7.1
06/02/2020 04:00,14.73,70,3,1006.7,67,-3.6,-8.9,50000,332,9.8,6.4
06/02/2020 05:00,27.68,70,0,1008.2,68,-4.9,-9.9,50000,326,7.9,5.6
06/02/2020 06:00,32.1,80,0,1009.3,66,-5.7,-11.1,50000,329,8.4,5.9
06/02/2020 07:00,43.32,90,0,1010.5,70,-6.1,-10.7,50000,327,7.9,5.2
06/02/2020 08:00,58.17,120,0,1011.9,69,-5.7,-10.5,48975,308,5.5,3.5
06/02/2020 09:00,61.08,120,0,1012.8,68,-5.2,-10.1,42290,299,5.7,3.8
06/02/2020 10:00,56.74,130,0,1013.2,61,-4.3,-10.7,48674,309,9.5,5
06/02/2020 11:00,57.17,110,0,1013.4,50,-3.2,-12.1,41723,298,8.3,5.9
06/02/2020 12:00,55.63,110,0,1013.2,51,-2.6,-11.5,46901,304,9,6.5
06/02/2020 13:00,52.37,100,0,1013.8,57,-2.3,-9.8,50000,308,11.3,6.7
06/02/2020 14:00,50.52,100,0,1014.2,61,-2.3,-8.9,47149,302,7.7,4.8
06/02/2020 15:00,48.43,100,0,1014.9,64,-2.9,-8.7,50000,308,7.7,4.8
06/02/2020 16:00,40.13,90,0,1015.9,69,-3.4,-8.3,50000,310,8.1,5.1
06/02/2020 17:00,36.4,100,0,1016.6,73,-4.1,-8.2,50000,309,6.7,4.1
06/02/2020 18:00,34.21,90,0,1017.3,75,-4.2,-8,50000,314,7.6,4.9
06/02/2020 19:00,32.45,110,0,1017.8,76,-4.4,-8,50000,315,9.6,5.6
06/02/2020 20:00,30.09,100,0,1018.4,76,-4.7,-8.2,50000,318,7.8,5.2
06/02/2020 21:00,17.56,110,0,1019.4,76,-4.8,-8.3,48291,328,8.1,5.6
06/02/2020 22:00,17.83,100,0,1020.2,75,-4.8,-8.6,50000,327,9.2,6.2
06/02/2020 23:00,17.05,80,0,1021.5,75,-5.2,-9,50000,325,7.2,4.8
07/02/2020 00:00,17.12,70,0,1022.4,77,-5.9,-9.3,50000,322,5.2,3.9
07/02/2020 01:00,16.87,80,0,1023.4,79,-6.2,-9.2,50000,322,6.6,4.9
07/02/2020 02:00,16.97,70,0,1023.8,82,-7.1,-9.7,50000,322,4.5,3.5
07/02/2020 03:00,17.08,80,0,1024.3,84,-8.1,-10.3,50000,327,3.6,2.6
07/02/2020 04:00,16.98,70,0,1024.5,87,-8.2,-10.1,50000,360,2.3,1.1
07/02/2020 05:00,29.76,80,0,1025.2,88,-8.9,-10.4,47825,323,3.4,2.1
07/02/2020 06:00,32.59,100,0,1025.4,89,-8.8,-10.3,28018,319,3.5,2.5
07/02/2020 07:00,40.72,110,0,1025.6,90,-8.9,-10.3,35099,333,2.1,1.6
07/02/2020 08:00,54.59,120,0,1026.1,84,-7.1,-9.4,40123,309,3.4,2.1
07/02/2020 09:00,55.38,140,6,1026.3,79,-5.7,-8.7,31271,297,2.3,1.5
07/02/2020 10:00,54.48,130,7,1025.8,74,-4.4,-8.3,43055,258,2.1,1.3
